Id,Solution
30210,1
30211,0
30212,0
30213,1
30214,0
30215,0
30216,1
30217,1
30218,0
30219,0
30220,0
30221,0
30222,1
30223,0
30224,0
30225,0
30226,0
30227,1
30228,1
30229,0
30230,0
30231,1
30232,0
30233,0
30234,1
30235,0
30236,1
30237,0
30238,0
30239,1
30240,0
30241,1
30242,1
30243,0
30244,1
30245,0
30246,0
30247,0
30248,0
30249,1
30250,1
30251,0
30252,0
30253,0
30254,1
30255,0
30256,0
30257,0
30258,0
30259,1
30260,1
30261,1
30262,1
30263,0
30264,0
30265,0
30266,0
30267,0
30268,0
30269,0
30270,1
30271,0
30272,1
30273,0
30274,0
30275,0
30276,0
30277,0
30278,1
30279,0
30280,1
30281,0
30282,0
30283,0
30284,0
30285,0
30286,1
30287,0
30288,1
30289,0
30290,0
30291,0
30292,0
30293,0
30294,0
30295,1
30296,0
30297,0
30298,0
30299,0
30300,0
30301,0
30302,0
30303,1
30304,0
30305,0
30306,0
30307,0
30308,1
30309,0
30310,0
30311,0
30312,0
30313,0
30314,0
30315,0
30316,0
30317,1
30318,0
30319,0
30320,1
30321,0
30322,0
30323,1
30324,1
30325,0
30326,0
30327,0
30328,0
30329,0
30330,1
30331,0
30332,0
30333,0
30334,1
30335,1
30336,0
30337,0
30338,0
30339,0
30340,0
30341,0
30342,1
30343,1
30344,1
30345,0
30346,0
30347,1
30348,1
30349,1
30350,0
30351,0
30352,0
30353,0
30354,1
30355,1
30356,0
30357,0
30358,1
30359,0
30360,1
30361,1
30362,1
30363,0
30364,1
30365,1
30366,1
30367,0
30368,0
30369,1
30370,0
30371,0
30372,0
30373,0
30374,0
30375,1
30376,1
30377,0
30378,1
30379,0
30380,0
30381,0
30382,1
30383,1
30384,1
30385,0
30386,0
30387,0
30388,0
30389,0
30390,0
30391,0
30392,1
30393,0
30394,0
30395,0
30396,1
30397,1
30398,0
30399,0
30400,1
30401,0
30402,0
30403,0
30404,0
30405,0
30406,0
30407,0
30408,0
30409,1
30410,0
30411,0
30412,0
30413,0
30414,0
30415,1
30416,0
30417,0
30418,1
30419,0
30420,1
30421,0
30422,0
30423,1
30424,1
30425,1
30426,0
30427,0
30428,0
30429,1
30430,0
30431,0
30432,0
30433,0
30434,0
30435,0
30436,0
30437,0
30438,0
30439,1
30440,1
30441,0
30442,0
30443,0
30444,1
30445,1
30446,1
30447,1
30448,1
30449,0
30450,0
30451,0
30452,0
30453,0
30454,1
30455,0
30456,0
30457,0
30458,1
30459,0
30460,0
30461,1
30462,1
30463,0
30464,0
30465,0
30466,1
30467,0
30468,0
30469,0
30470,0
30471,0
30472,0
30473,0
30474,0
30475,0
30476,0
30477,1
30478,0
30479,1
30480,1
30481,0
30482,0
30483,1
30484,0
30485,0
30486,0
30487,0
30488,1
30489,0
30490,1
30491,0
30492,0
30493,0
30494,0
30495,0
30496,0
30497,0
30498,0
30499,0
30500,0
30501,0
30502,0
30503,0
30504,0
30505,1
30506,0
30507,1
30508,0
30509,0
30510,0
30511,1
30512,0
30513,0
30514,0
30515,0
30516,0
30517,0
30518,0
30519,0
30520,1
30521,1
30522,1
30523,0
30524,0
30525,0
30526,0
30527,0
30528,1
30529,1
30530,1
30531,0
30532,0
30533,0
30534,0
30535,0
30536,0
30537,0
30538,0
30539,0
30540,1
30541,1
30542,0
30543,0
30544,0
30545,1
30546,0
30547,1
30548,0
30549,1
30550,0
30551,0
30552,0
30553,1
30554,0
30555,0
30556,0
30557,1
30558,0
30559,0
30560,0
30561,0
30562,0
30563,1
30564,1
30565,1
30566,1
30567,0
30568,1
30569,0
30570,0
30571,1
30572,0
30573,0
30574,1
30575,1
30576,0
30577,0
30578,0
30579,0
30580,1
30581,1
30582,0
30583,1
30584,0
30585,0
30586,0
30587,1
30588,0
30589,0
30590,0
30591,1
30592,0
30593,1
30594,0
30595,0
30596,0
30597,0
30598,0
30599,0
30600,1
30601,1
30602,1
30603,0
30604,1
30605,1
30606,0
30607,0
30608,0
30609,0
30610,1
30611,0
30612,0
30613,0
30614,1
30615,1
30616,0
30617,1
30618,0
30619,0
30620,0
30621,0
30622,0
30623,0
30624,0
30625,0
30626,1
30627,1
30628,1
30629,1
30630,0
30631,1
30632,1
30633,0
30634,1
30635,0
30636,0
30637,1
30638,0
30639,1
30640,0
30641,0
30642,1
30643,0
30644,0
30645,0
30646,1
30647,0
30648,0
30649,0
30650,0
30651,0
30652,0
30653,0
30654,1
30655,1
30656,1
30657,1
30658,0
30659,0
30660,0
30661,0
30662,1
30663,0
30664,1
30665,0
30666,1
30667,0
30668,0
30669,0
30670,0
30671,1
30672,0
30673,1
30674,0
30675,1
30676,1
30677,1
30678,0
30679,0
30680,1
30681,1
30682,1
30683,0
30684,0
30685,0
30686,1
30687,0
30688,1
30689,0
30690,0
30691,0
30692,0
30693,0
30694,1
30695,0
30696,0
30697,0
30698,0
30699,0
30700,1
30701,0
30702,1
30703,1
30704,0
30705,0
30706,0
30707,0
30708,0
30709,0
30710,0
30711,0
30712,0
30713,0
30714,0
30715,1
30716,0
30717,0
30718,1
30719,0
30720,0
30721,0
30722,0
30723,0
30724,1
30725,0
30726,0
30727,1
30728,1
30729,1
30730,0
30731,0
30732,0
30733,0
30734,0
30735,0
30736,0
30737,0
30738,0
30739,0
30740,1
30741,0
30742,0
30743,1
30744,0
30745,0
30746,0
30747,1
30748,0
30749,0
30750,0
30751,0
30752,1
30753,0
30754,1
30755,1
30756,0
30757,1
30758,1
30759,0
30760,0
30761,1
30762,0
30763,0
30764,0
30765,0
30766,0
30767,1
30768,1
30769,0
30770,0
30771,0
30772,0
30773,1
30774,1
30775,0
30776,0
30777,0
30778,1
30779,0
30780,0
30781,0
30782,0
30783,1
30784,0
30785,1
30786,1
30787,0
30788,0
30789,1
30790,0
30791,0
30792,0
30793,0
30794,0
30795,0
30796,0
30797,0
30798,0
30799,0
30800,1
30801,1
30802,0
30803,0
30804,0
30805,0
30806,0
30807,1
30808,1
30809,1
30810,0
30811,0
30812,0
30813,0
30814,0
30815,0
30816,0
30817,1
30818,0
30819,0
30820,1
30821,0
30822,0
30823,1
30824,0
30825,0
30826,0
30827,0
30828,1
30829,1
30830,0
30831,0
30832,0
30833,1
30834,0
30835,0
30836,0
30837,0
30838,0
30839,1
30840,0
30841,0
30842,0
30843,0
30844,0
30845,0
30846,0
30847,0
30848,0
30849,0
30850,0
30851,0
30852,1
30853,0
30854,0
30855,0
30856,1
30857,0
30858,1
30859,0
30860,0
30861,0
30862,0
30863,0
30864,0
30865,0
30866,0
30867,0
30868,1
30869,1
30870,0
30871,0
30872,0
30873,0
30874,0
30875,1
30876,1
30877,0
30878,0
30879,0
30880,1
30881,0
30882,0
30883,1
30884,0
30885,0
30886,1
30887,0
30888,1
30889,1
30890,1
30891,0
30892,0
30893,1
30894,0
30895,0
30896,0
30897,1
30898,0
30899,0
30900,0
30901,1
30902,0
30903,0
30904,0
30905,1
30906,0
30907,0
30908,0
30909,1
30910,1
30911,1
30912,0
30913,0
30914,0
30915,0
30916,0
30917,0
30918,1
30919,0
30920,0
30921,0
30922,1
30923,1
30924,0
30925,0
30926,0
30927,1
30928,0
30929,0
30930,0
30931,0
30932,0
30933,1
30934,0
30935,1
30936,1
30937,1
30938,1
30939,0
30940,1
30941,0
30942,1
30943,1
30944,0
30945,0
30946,0
30947,1
30948,0
30949,0
30950,0
30951,0
30952,0
30953,1
30954,0
30955,0
30956,0
30957,0
30958,0
30959,0
30960,0
30961,0
30962,0
30963,1
30964,0
30965,1
30966,0
30967,0
30968,1
30969,1
30970,0
30971,0
30972,0
30973,1
30974,0
30975,1
30976,0
30977,1
30978,0
30979,0
30980,0
30981,0
30982,0
30983,0
30984,0
30985,1
30986,0
30987,0
30988,1
30989,1
30990,1
30991,1
30992,0
30993,0
30994,1
30995,0
30996,0
30997,0
30998,0
30999,0
31000,1
31001,1
31002,1
31003,0
31004,0
31005,0
31006,1
31007,1
31008,0
31009,1
31010,1
31011,1
31012,0
31013,0
31014,0
31015,1
31016,0
31017,0
31018,1
31019,0
31020,0
31021,0
31022,0
31023,0
31024,0
31025,1
31026,1
31027,0
31028,0
31029,1
31030,1
31031,1
31032,0
31033,0
31034,1
31035,0
31036,0
31037,0
31038,0
31039,0
31040,0
31041,1
31042,1
31043,1
31044,1
31045,1
31046,0
31047,0
31048,0
31049,0
31050,0
31051,1
31052,0
31053,0
31054,0
31055,0
31056,1
31057,0
31058,0
31059,0
31060,0
31061,0
31062,0
31063,0
31064,1
31065,1
31066,1
31067,0
31068,0
31069,1
31070,0
31071,1
31072,0
31073,1
31074,0
31075,0
31076,1
31077,0
31078,0
31079,0
31080,0
31081,1
31082,1
31083,0
31084,1
31085,1
31086,0
31087,0
31088,1
31089,0
31090,0
31091,1
31092,0
31093,0
31094,1
31095,0
31096,1
31097,1
31098,0
31099,1
31100,0
31101,1
31102,0
31103,0
31104,0
31105,0
31106,0
31107,1
31108,0
31109,0
31110,0
31111,0
31112,0
31113,0
31114,1
31115,0
31116,1
31117,0
31118,0
31119,0
31120,0
31121,0
31122,0
31123,1
31124,0
31125,0
31126,1
31127,0
31128,0
31129,1
31130,0
31131,0
31132,1
31133,1
31134,1
31135,1
31136,0
31137,1
31138,0
31139,0
31140,0
31141,0
31142,0
31143,1
31144,1
31145,1
31146,0
31147,1
31148,0
31149,1
31150,1
31151,0
31152,1
31153,0
31154,0
31155,1
31156,0
31157,0
31158,0
31159,1
31160,0
31161,0
31162,1
31163,0
31164,0
31165,1
31166,0
31167,1
31168,0
31169,0
31170,0
31171,1
31172,0
31173,0
31174,0
31175,0
31176,0
31177,0
31178,0
31179,1
31180,1
31181,1
31182,0
31183,0
31184,0
31185,0
31186,1
31187,0
31188,0
31189,0
31190,0
31191,0
31192,0
31193,1
31194,1
31195,0
31196,1
31197,0
31198,0
31199,1
31200,0
31201,0
31202,0
31203,0
31204,1
31205,0
31206,0
31207,0
31208,0
31209,0
31210,1
31211,1
31212,0
31213,0
31214,0
31215,1
31216,0
31217,1
31218,0
31219,0
31220,1
31221,0
31222,1
31223,0
31224,1
31225,0
31226,1
31227,0
31228,0
31229,0
31230,0
31231,0
31232,1
31233,0
31234,0
31235,1
31236,1
31237,0
31238,1
31239,0
31240,0
31241,1
31242,0
31243,0
31244,0
31245,1
31246,1
31247,0
31248,0
31249,0
31250,0
31251,1
31252,0
31253,0
31254,0
31255,0
31256,0
31257,1
31258,0
31259,0
31260,0
31261,0
31262,1
31263,0
31264,0
31265,1
31266,0
31267,0
31268,1
31269,0
31270,0
31271,1
31272,0
31273,0
31274,0
31275,0
31276,0
31277,1
31278,0
31279,0
31280,0
31281,0
31282,0
31283,0
31284,0
31285,1
31286,0
31287,1
31288,0
31289,0
31290,0
31291,1
31292,1
31293,0
31294,1
31295,0
31296,0
31297,1
31298,0
31299,0
31300,0
31301,1
31302,0
31303,0
31304,0
31305,1
31306,1
31307,1
31308,0
31309,0
31310,1
31311,1
31312,0
31313,0
31314,0
31315,0
31316,0
31317,1
31318,0
31319,0
31320,1
31321,0
31322,0
31323,0
31324,0
31325,1
31326,0
31327,0
31328,0
31329,0
31330,0
31331,0
31332,0
31333,0
31334,0
31335,1
31336,0
31337,0
31338,0
31339,1
31340,0
31341,0
31342,0
31343,0
31344,1
31345,0
31346,1
31347,0
31348,0
31349,1
31350,1
31351,0
31352,0
31353,0
31354,0
31355,1
31356,0
31357,0
31358,1
31359,1
31360,0
31361,0
31362,0
31363,1
31364,1
31365,1
31366,1
31367,0
31368,0
31369,0
31370,1
31371,0
31372,1
31373,1
31374,1
31375,1
31376,0
31377,1
31378,0
31379,0
31380,0
31381,1
31382,0
31383,1
31384,0
31385,0
31386,0
31387,0
31388,0
31389,1
31390,0
31391,1
31392,0
31393,0
31394,0
31395,0
31396,0
31397,0
31398,0
31399,1
31400,1
31401,0
31402,0
31403,0
31404,0
31405,1
31406,0
31407,0
31408,0
31409,0
31410,1
31411,0
31412,0
31413,1
31414,0
31415,0
31416,0
31417,0
31418,1
31419,0
31420,0
31421,0
31422,0
31423,0
31424,0
31425,0
31426,1
31427,1
31428,0
31429,1
31430,1
31431,0
31432,0
31433,0
31434,0
31435,0
31436,1
31437,1
31438,1
31439,0
31440,0
31441,1
31442,0
31443,1
31444,0
31445,0
31446,1
31447,0
31448,0
31449,1
31450,1
31451,0
31452,1
31453,0
31454,1
31455,0
31456,0
31457,0
31458,0
31459,1
31460,0
31461,1
31462,0
31463,0
31464,0
31465,0
31466,0
31467,1
31468,0
31469,1
31470,0
31471,0
31472,1
31473,0
31474,1
31475,0
31476,0
31477,0
31478,0
31479,0
31480,0
31481,1
31482,0
31483,0
31484,0
31485,0
31486,0
31487,0
31488,0
31489,0
31490,1
31491,0
31492,1
31493,1
31494,1
31495,1
31496,0
31497,0
31498,1
31499,0
31500,0
31501,1
31502,1
31503,0
31504,1
31505,0
31506,1
31507,0
31508,1
31509,1
31510,0
31511,1
31512,0
31513,0
31514,0
31515,0
31516,0
31517,1
31518,1
31519,0
31520,0
31521,0
31522,0
31523,0
31524,0
31525,1
31526,1
31527,1
31528,0
31529,0
31530,1
31531,0
31532,0
31533,0
31534,1
31535,0
31536,0
31537,0
31538,0
31539,0
31540,1
31541,0
31542,0
31543,1
31544,1
31545,0
31546,0
31547,1
31548,0
31549,0
31550,0
31551,0
31552,0
31553,0
31554,0
31555,1
31556,1
31557,1
31558,0
31559,0
31560,1
31561,0
31562,0
31563,1
31564,0
31565,1
31566,0
31567,1
31568,0
31569,0
31570,0
31571,0
31572,0
31573,0
31574,0
31575,0
31576,1
31577,0
31578,0
31579,0
31580,1
31581,0
31582,0
31583,1
31584,0
31585,1
31586,0
31587,0
31588,0
31589,0
31590,0
31591,1
31592,0
31593,0
31594,0
31595,0
31596,0
31597,1
31598,0
31599,0
31600,0
31601,0
31602,1
31603,1
31604,1
31605,0
31606,0
31607,1
31608,1
31609,1
31610,0
31611,1
31612,0
31613,0
31614,1
31615,1
31616,0
31617,0
31618,1
31619,0
31620,0
31621,0
31622,0
31623,0
31624,0
31625,0
31626,1
31627,0
31628,0
31629,1
31630,1
31631,1
31632,0
31633,0
31634,0
31635,0
31636,0
31637,0
31638,0
31639,0
31640,0
31641,1
31642,0
31643,0
31644,0
31645,0
31646,0
31647,0
31648,0
31649,0
31650,0
31651,0
31652,1
31653,0
31654,0
31655,1
31656,1
31657,1
31658,0
31659,0
31660,0
31661,0
31662,0
31663,0
31664,0
31665,0
31666,0
31667,0
31668,1
31669,0
31670,1
31671,1
31672,0
31673,0
31674,0
31675,0
31676,0
31677,0
31678,1
31679,1
31680,1
31681,0
31682,1
31683,0
31684,1
31685,0
31686,1
31687,0
31688,1
31689,0
31690,0
31691,0
31692,0
31693,0
31694,1
31695,1
31696,1
31697,0
31698,1
31699,0
31700,0
31701,1
31702,1
31703,0
31704,1
31705,1
31706,0
31707,0
31708,0
31709,1
31710,0
31711,0
31712,0
31713,0
31714,0
31715,0
31716,1
31717,0
31718,0
31719,0
31720,0
31721,1
31722,0
31723,1
31724,1
31725,0
31726,0
31727,0
31728,0
31729,0
31730,0
31731,1
31732,0
31733,0
31734,0
31735,0
31736,0
31737,0
31738,0
31739,0
31740,0
31741,0
31742,0
31743,0
31744,0
31745,0
31746,1
31747,0
31748,0
31749,1
31750,1
31751,0
31752,0
31753,0
31754,1
31755,0
31756,1
31757,0
31758,0
31759,0
31760,0
31761,1
31762,1
31763,0
31764,0
31765,0
31766,1
31767,0
31768,1
31769,0
31770,0
31771,1
31772,0
31773,0
31774,0
31775,0
31776,0
31777,0
31778,0
31779,0
31780,0
31781,0
31782,0
31783,1
31784,0
31785,0
31786,0
31787,0
31788,1
31789,1
31790,0
31791,1
31792,0
31793,1
31794,1
31795,0
31796,0
31797,1
31798,0
31799,1
31800,0
31801,0
31802,1
31803,1
31804,0
31805,0
31806,0
31807,0
31808,0
31809,0
31810,0
31811,1
31812,0
31813,1
31814,0
31815,1
31816,0
31817,0
31818,0
31819,0
31820,0
31821,0
31822,0
31823,0
31824,0
31825,0
31826,0
31827,0
31828,0
31829,0
31830,0
31831,1
31832,0
31833,1
31834,0
31835,1
31836,0
31837,1
31838,0
31839,1
31840,1
31841,0
31842,1
31843,0
31844,0
31845,0
31846,0
31847,0
31848,0
31849,1
31850,1
31851,0
31852,1
31853,0
31854,1
31855,1
31856,0
31857,0
31858,0
31859,0
31860,0
31861,0
31862,0
31863,0
31864,1
31865,0
31866,1
31867,0
31868,0
31869,0
31870,1
31871,0
31872,1
31873,0
31874,0
31875,0
31876,1
31877,0
31878,0
31879,0
31880,0
31881,1
31882,1
31883,0
31884,0
31885,0
31886,0
31887,1
31888,1
31889,0
31890,0
31891,0
31892,1
31893,1
31894,0
31895,0
31896,0
31897,0
31898,1
31899,1
31900,0
31901,1
31902,0
31903,0
31904,0
31905,0
31906,0
31907,0
31908,1
31909,0
31910,1
31911,0
31912,0
31913,1
31914,1
31915,0
31916,0
31917,0
31918,0
31919,1
31920,0
31921,1
31922,0
31923,0
31924,0
31925,0
31926,0
31927,0
31928,0
31929,0
31930,1
31931,0
31932,1
31933,0
31934,0
31935,1
31936,0
31937,1
31938,0
31939,0
31940,1
31941,0
31942,1
31943,1
31944,0
31945,0
31946,0
31947,0
31948,1
31949,0
31950,0
31951,1
31952,1
31953,1
31954,1
31955,0
31956,0
31957,0
31958,1
31959,0
31960,0
31961,0
31962,0
31963,1
31964,1
31965,1
31966,1
31967,0
31968,0
31969,0
31970,0
31971,1
31972,0
31973,0
31974,0
31975,0
31976,0
31977,0
31978,0
31979,1
31980,0
31981,0
31982,1
31983,0
31984,0
31985,0
31986,0
31987,0
31988,0
31989,1
31990,1
31991,0
31992,0
31993,0
31994,0
31995,0
31996,1
31997,1
31998,0
31999,1
32000,0
32001,1
32002,0
32003,0
32004,0
32005,0
32006,0
32007,0
32008,0
32009,0
32010,0
32011,0
32012,0
32013,0
32014,0
32015,0
32016,0
32017,1
32018,0
32019,0
32020,0
32021,1
32022,0
32023,0
32024,0
32025,0
32026,0
32027,0
32028,0
32029,0
32030,0
32031,0
32032,0
32033,0
32034,1
32035,0
32036,0
32037,1
32038,1
32039,0
32040,1
32041,0
32042,0
32043,0
32044,1
32045,0
32046,1
32047,0
32048,1
32049,0
32050,1
32051,0
32052,0
32053,0
32054,0
32055,0
32056,0
32057,0
32058,0
32059,1
32060,1
32061,0
32062,0
32063,1
32064,0
32065,0
32066,1
32067,0
32068,1
32069,0
32070,0
32071,0
32072,1
32073,0
32074,0
32075,0
32076,1
32077,1
32078,0
32079,0
32080,0
32081,0
32082,1
32083,0
32084,1
32085,0
32086,0
32087,0
32088,1
32089,0
32090,0
32091,1
32092,0
32093,0
32094,0
32095,1
32096,0
32097,0
32098,0
32099,0
32100,1
32101,0
32102,0
32103,0
32104,0
32105,0
32106,0
32107,0
32108,0
32109,0
32110,0
32111,1
32112,0
32113,1
32114,0
32115,0
32116,1
32117,0
32118,0
32119,0
32120,0
32121,0
32122,1
32123,0
32124,0
32125,0
32126,0
32127,0
32128,1
32129,0
32130,0
32131,0
32132,1
32133,0
32134,1
32135,1
32136,0
32137,1
32138,0
32139,1
32140,0
32141,1
32142,1
32143,1
32144,0
32145,0
32146,0
32147,0
32148,1
32149,0
32150,1
32151,0
32152,1
32153,0
32154,1
32155,0
32156,1
32157,0
32158,0
32159,0
32160,0
32161,1
32162,0
32163,1
32164,1
32165,1
32166,0
32167,0
32168,1
32169,0
32170,1
32171,1
32172,1
32173,1
32174,0
32175,1
32176,0
32177,0
32178,1
32179,1
32180,0
32181,1
32182,0
32183,1
32184,0
32185,0
32186,1
32187,1
32188,0
32189,1
32190,0
32191,1
32192,0
32193,0
32194,0
32195,1
32196,0
32197,0
32198,0
32199,1
32200,1
32201,0
32202,0
32203,0
32204,0
32205,1
32206,0
32207,0
32208,0
32209,1
32210,0
32211,0
32212,1
32213,1
32214,0
32215,0
32216,0
32217,0
32218,0
32219,1
32220,0
32221,0
32222,1
32223,0
32224,0
32225,0
32226,0
32227,0
32228,0
32229,1
32230,1
32231,1
32232,1
32233,0
32234,0
32235,1
32236,1
32237,0
32238,0
32239,0
32240,1
32241,0
32242,1
32243,0
32244,0
32245,0
32246,0
32247,1
32248,1
32249,1
32250,0
32251,1
32252,0
32253,0
32254,0
32255,0
32256,1
32257,0
32258,0
32259,0
32260,0
32261,0
32262,0
32263,0
32264,0
32265,0
32266,0
32267,1
32268,0
32269,0
32270,1
32271,0
32272,0
32273,1
32274,1
32275,0
32276,0
32277,0
32278,0
32279,0
32280,0
32281,1
32282,1
32283,1
32284,0
32285,0
32286,0
32287,1
32288,1
32289,0
32290,1
32291,0
32292,0
32293,0
32294,1
32295,1
32296,0
32297,0
32298,0
32299,1
32300,1
32301,0
32302,1
32303,0
32304,0
32305,0
32306,0
32307,1
32308,1
32309,0
32310,0
32311,0
32312,0
32313,0
32314,0
32315,0
32316,1
32317,0
32318,0
32319,0
32320,0
32321,0
32322,1
32323,0
32324,1
32325,1
32326,0
32327,0
32328,1
32329,1
32330,0
32331,1
32332,0
32333,1
32334,0
32335,0
32336,0
32337,0
32338,1
32339,0
32340,0
32341,0
32342,1
32343,0
32344,0
32345,1
32346,0
32347,1
32348,0
32349,0
32350,0
32351,0
32352,0
32353,1
32354,0
32355,0
32356,0
32357,0
32358,1
32359,0
32360,1
32361,0
32362,0
32363,1
32364,0
32365,0
32366,0
32367,0
32368,1
32369,0
32370,0
32371,1
32372,1
32373,0
32374,1
32375,0
32376,0
32377,0
32378,0
32379,0
32380,0
32381,0
32382,0
32383,1
32384,0
32385,0
32386,0
32387,0
32388,0
32389,0
32390,0
32391,1
32392,0
32393,1
32394,1
32395,0
32396,0
32397,0
32398,1
32399,1
32400,1
32401,0
32402,1
32403,0
32404,1
32405,1
32406,0
32407,0
32408,0
32409,0
32410,0
32411,0
